entity_id,state,last_changed
sensor.light_sensor,2120,2025-10-10T06:46:29.512Z
sensor.light_sensor,2375,2025-10-10T06:51:30.551Z
sensor.light_sensor,2485.833,2025-10-10T06:56:30.989Z
sensor.light_sensor,2690.833,2025-10-10T07:01:31.618Z
sensor.light_sensor,2817.5,2025-10-10T07:06:31.805Z
sensor.light_sensor,2860,2025-10-10T07:11:31.801Z
sensor.light_sensor,2967.5,2025-10-10T07:16:32.614Z
sensor.light_sensor,3430,2025-10-10T07:21:33.276Z
sensor.light_sensor,3638.333,2025-10-10T07:26:33.092Z
sensor.light_sensor,3970,2025-10-10T07:31:34.135Z
sensor.light_sensor,4440.833,2025-10-10T07:36:34.558Z
sensor.light_sensor,4534.167,2025-10-10T07:41:34.764Z
sensor.light_sensor,4736.667,2025-10-10T07:46:35.803Z
sensor.light_sensor,4900.833,2025-10-10T07:51:36.654Z
sensor.light_sensor,6060.833,2025-10-10T07:56:37.011Z
sensor.light_sensor,7084.167,2025-10-10T08:01:37.144Z
sensor.light_sensor,7350.833,2025-10-10T08:06:37.375Z
sensor.light_sensor,7762.5,2025-10-10T08:11:37.753Z
sensor.light_sensor,8446.666,2025-10-10T08:16:38.503Z
sensor.light_sensor,9050,2025-10-10T08:21:39.198Z
sensor.light_sensor,15757.5,2025-10-10T08:26:39.382Z
sensor.light_sensor,41348.33,2025-10-10T08:31:39.931Z
sensor.light_sensor,54612.5,2025-10-10T08:36:40.656Z
sensor.light_sensor,50267.5,2025-10-10T08:51:43.561Z
sensor.light_sensor,54612.5,2025-10-10T08:56:44.669Z
sensor.light_sensor,41494.16,2025-10-10T09:01:45.697Z
sensor.light_sensor,10052.5,2025-10-10T09:06:45.729Z
sensor.light_sensor,6775.833,2025-10-10T09:11:46.577Z
sensor.light_sensor,7958.333,2025-10-10T09:16:47.241Z
sensor.light_sensor,17398.33,2025-10-10T09:21:47.463Z
sensor.light_sensor,54612.5,2025-10-10T09:26:47.855Z
sensor.light_sensor,42419.16,2025-10-10T10:06:53.295Z
sensor.light_sensor,16293.33,2025-10-10T10:11:54.019Z
sensor.light_sensor,46785,2025-10-10T10:16:54.640Z
sensor.light_sensor,54612.5,2025-10-10T10:21:55.014Z
sensor.light_sensor,43592.5,2025-10-10T10:51:59.260Z
sensor.light_sensor,54612.5,2025-10-10T10:56:59.914Z
sensor.light_sensor,25992.5,2025-10-10T11:02:00.396Z
sensor.light_sensor,15237.5,2025-10-10T11:07:01.209Z
sensor.light_sensor,17880.83,2025-10-10T11:12:01.241Z
sensor.light_sensor,13146.67,2025-10-10T11:17:01.699Z
sensor.light_sensor,9870.833,2025-10-10T11:22:02.137Z
sensor.light_sensor,8334.166,2025-10-10T11:27:02.625Z
sensor.light_sensor,5550,2025-10-10T11:32:03.580Z
sensor.light_sensor,4463.333,2025-10-10T11:37:04.411Z
sensor.light_sensor,4235,2025-10-10T11:42:05.299Z
sensor.light_sensor,4139.167,2025-10-10T11:47:06.294Z
sensor.light_sensor,4465.833,2025-10-10T11:52:06.733Z
sensor.light_sensor,5849.167,2025-10-10T11:57:06.814Z
sensor.light_sensor,9602.5,2025-10-10T12:02:07.890Z
sensor.light_sensor,22998.33,2025-10-10T12:07:08.953Z
sensor.light_sensor,15391.67,2025-10-10T12:12:09.399Z
sensor.light_sensor,5522.5,2025-10-10T12:17:09.714Z
sensor.light_sensor,4269.167,2025-10-10T12:22:09.822Z
sensor.light_sensor,4602.5,2025-10-10T12:27:10.745Z
sensor.light_sensor,6677.5,2025-10-10T12:32:11.485Z
sensor.light_sensor,17041.67,2025-10-10T12:37:12.726Z
sensor.light_sensor,11795,2025-10-10T12:42:13.104Z
sensor.light_sensor,17135.83,2025-10-10T12:47:13.560Z
sensor.light_sensor,39052.5,2025-10-10T12:52:13.915Z
sensor.light_sensor,7945,2025-10-10T12:57:14.463Z
sensor.light_sensor,3635.833,2025-10-10T13:02:15.436Z
sensor.light_sensor,2432.5,2025-10-10T13:07:15.166Z
sensor.light_sensor,1903.333,2025-10-10T13:12:16.113Z
sensor.light_sensor,1684.167,2025-10-10T13:17:16.564Z
sensor.light_sensor,1482.5,2025-10-10T13:22:16.159Z
sensor.light_sensor,1331.667,2025-10-10T13:27:16.417Z
sensor.light_sensor,1316.667,2025-10-10T13:32:16.668Z
sensor.light_sensor,1312.5,2025-10-10T13:37:17.419Z
sensor.light_sensor,1201.667,2025-10-10T13:42:18.257Z
sensor.light_sensor,1141.667,2025-10-10T13:47:18.623Z
sensor.light_sensor,1148.333,2025-10-10T13:52:18.813Z
sensor.light_sensor,1207.5,2025-10-10T13:57:20.454Z
sensor.light_sensor,1180.833,2025-10-10T14:02:21.246Z
sensor.light_sensor,1071.667,2025-10-10T14:07:21.695Z
sensor.light_sensor,992.4999,2025-10-10T14:12:22.126Z
sensor.light_sensor,804.9999,2025-10-10T14:17:22.871Z
sensor.light_sensor,791.6666,2025-10-10T14:22:23.423Z
sensor.light_sensor,787.4999,2025-10-10T14:27:24.077Z
sensor.light_sensor,680,2025-10-10T14:32:24.512Z
sensor.light_sensor,691.6666,2025-10-10T14:37:25.316Z
sensor.light_sensor,721.6666,2025-10-10T14:42:25.824Z
sensor.light_sensor,673.3333,2025-10-10T14:47:25.654Z
sensor.light_sensor,640,2025-10-10T14:52:26.107Z
sensor.light_sensor,589.1666,2025-10-10T14:57:26.901Z
sensor.light_sensor,544.1666,2025-10-10T15:02:27.301Z
sensor.light_sensor,510.8333,2025-10-10T15:07:27.755Z
sensor.light_sensor,506.6667,2025-10-10T15:12:28.313Z
sensor.light_sensor,462.5,2025-10-10T15:17:28.593Z
sensor.light_sensor,429.1667,2025-10-10T15:22:28.821Z
sensor.light_sensor,388.3333,2025-10-10T15:27:28.945Z
sensor.light_sensor,408.3333,2025-10-10T15:32:29.070Z
sensor.light_sensor,364.1667,2025-10-10T15:37:29.905Z
sensor.light_sensor,310.8333,2025-10-10T15:42:30.558Z
sensor.light_sensor,268.3333,2025-10-10T15:47:31.299Z
sensor.light_sensor,250,2025-10-10T15:52:32.114Z
sensor.light_sensor,215.8333,2025-10-10T15:57:32.551Z
sensor.light_sensor,205.8333,2025-10-10T16:02:33.001Z
sensor.light_sensor,194.1667,2025-10-10T16:07:33.886Z
sensor.light_sensor,171.6667,2025-10-10T16:12:34.243Z
sensor.light_sensor,160.8333,2025-10-10T16:17:35.393Z
sensor.light_sensor,118.3333,2025-10-10T16:22:36.032Z
sensor.light_sensor,103.3333,2025-10-10T16:27:35.843Z
sensor.light_sensor,86.66666,2025-10-10T16:32:36.905Z
sensor.light_sensor,74.16666,2025-10-10T16:37:37.169Z
sensor.light_sensor,58.33333,2025-10-10T16:42:37.298Z
sensor.light_sensor,43.33333,2025-10-10T16:47:37.764Z
sensor.light_sensor,30,2025-10-10T16:52:38.503Z
sensor.light_sensor,19.16667,2025-10-10T16:57:39.495Z
sensor.light_sensor,12.5,2025-10-10T17:02:40.336Z
sensor.light_sensor,7.5,2025-10-10T17:07:40.779Z
sensor.light_sensor,4.166667,2025-10-10T17:12:41.224Z
sensor.light_sensor,2.5,2025-10-10T17:17:41.368Z
sensor.light_sensor,1.666667,2025-10-10T17:22:42.139Z
sensor.light_sensor,0.833333,2025-10-10T17:27:41.712Z
sensor.light_sensor,1.666667,2025-10-11T05:33:40.331Z
sensor.light_sensor,3.333333,2025-10-11T05:43:42.043Z
